Week Ending,LineOfBusiness,Type,Prod,Sub Prod,Balance,Accounts,HIER1_CORP_ID,Group,Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,1863991,470,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,1631188,153,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Summit Private Client Services,Consumer Financial Services,Smart Savings Plan,,1465175,284,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,247817985,4462,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,64934640,1257,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,90641958,2620,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,28463401,535,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,78691428,1716,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,148704754,2084,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,48218523,841,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,243477528,2803,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,47494138,601,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,85095691,1244,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,86254532,2116,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,33451213,623,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,245275820,3114,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,28223296,583,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,69085168,1321,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Flexi Business Vault,,46185932,642,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,139093609,2180,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,72758932,1449,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,46072774,986,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,21584726,414,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,99291072,1326,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,249724739,4677,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,62044700,1328,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,128769312,2050,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,87590756,1990,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,138227736,3188,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,106323908,3053,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,59841329,1038,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,324966824,6420,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,75767455,1688,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,83586215,1952,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Secure Growth Certificate,,71241006,2064,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,780455883,82333,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,169678451,18035,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,178813776,20912,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,68953846,8833,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,178687963,21219,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,657222475,55856,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,188979928,20081,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,679289514,44370,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,208869717,19460,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,364393004,35771,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,291091681,38434,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,148504950,14720,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,1002003731,68186,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,140930762,14825,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,193168486,27421,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Everyday Access Account,,147892859,14739,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,419248365,4324,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,79695550,972,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,91696833,1068,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,41594430,350,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,102793393,1246,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,390100052,3970,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,132751250,1205,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,468496031,3641,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,128084389,1462,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,200786122,2304,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,152504330,2474,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,101929247,1376,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,615277026,7403,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,78665876,1224,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,126776039,1719,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Premium Yield Account,,79726278,1087,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,27686862,324,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,13218720,250,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,16219135,289,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,2741326,67,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,23812068,278,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,21199152,370,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,12708632,244,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,36382610,317,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,5783343,118,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,15723628,305,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,23212006,879,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,23543574,477,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,107492361,2110,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,20622806,370,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,17409744,1018,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Advantage Interest Account,,15744600,400,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,26561466,2988,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,11693652,1230,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,10208909,1055,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,6508829,377,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,11057737,1370,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,24099754,2324,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,11893700,965,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,18221030,1420,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,6093274,779,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,14016595,1448,GEOGRAPHY,Coastal Prime Group,Bayfront Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,18005649,2112,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,8176233,735,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,28016315,3089,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,8012363,792,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,10618939,1235,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
08-Jan-23,Metro Retail Banking,Enterprise Growth Unit,Smart Savings Plan,,5676729,658,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,1394213355,50803,GEOGRAPHY,Horizon Core Group,Metro Capital Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,1036119716,35707,GEOGRAPHY,Horizon Core Group,Highland Valley Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,537962575,24563,GEOGRAPHY,Horizon Core Group,Southern Crest Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,271001353,9472,GEOGRAPHY,Horizon Core Group,Riverbend Territory
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,878276490,27432,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,2021461657,68324,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,566931144,19673,GEOGRAPHY,Coastal Prime Group,Northshore Territory
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,1205947691,32791,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,862911986,28149,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
08-Jan-23,Metro Retail Banking,Consumer Financial Services,Secure Growth Certificate,,1379522623,48484,GEOGRAPHY,Coastal Prime Group,Bayfront Region
